1,7.700355366
2,8.995924693
3,6.495331585
4,19.40313487
5,12.19541753
6,10.22869119
7,5.688140415
8,9.117079392
9,8.269636059
10,0.691058932
11,0.101795777
12,2.258461235
13,4.304566273
14,9.255274644
15,5.612238121
16,2.148736767
17,2.756089922
18,1.554212308
19,-0.312649368
20,4.194664605
21,4.388524362
22,-0.041470316
23,0.314098208
24,0.350772363
25,11.73129293
26,5.916242508
27,6.977754567
28,3.551547376
29,0.277571588
30,-0.234289514
31,0.179206624
32,0.128107913
33,0.151775554
34,5.274849894
35,0.644214843
36,2.376268026
37,10.62591948
38,12.17377265
39,6.689656762
40,2.503066026
41,0.286155818
42,7.94286129
43,0.371361842
44,10.6121042
45,14.18528584
46,2.395153911
47,2.759306305
48,10.35623701
49,0.046037587
50,9.352972276
51,10.50384083
52,0.457214328
53,0.185359723
54,0.3569509
55,0.697775174
56,3.439887649
57,7.150910112
58,5.872218233
59,7.490752603
60,6.626605308
61,1.547152912
62,10.31838318
63,2.019711056
64,11.97796095
65,8.121676942
66,4.843610795
67,7.374826032
68,3.924022728
69,5.958962088
70,-0.262797099
71,0.136879034
72,0.282744532
73,4.536479392
74,4.729893564
75,30.77094199
76,38.77054579
77,19.55791162
78,20.10042711
79,6.662243955
80,9.123275004
81,5.216354981
82,2.073161178
83,4.766654603
84,8.236807255
85,21.07545376
86,19.11759563
87,20.65851242
88,17.98740911
89,23.71733684
90,25.85897785
91,14.15110761
92,1.768504347
93,2.653099706
94,-0.329497714
95,3.611437955
95.93351994,16.79104478
